CUST_ID,BALANCE_FREQUENCY,PURCHASES,PAYMENTS,CREDIT_LIMIT,CASH_ADVANCE
C14728,1.0,0.0,3202.100651,5500.0,2293.529361
C14729,1.0,162.28,333.663574,1000.0,0.0
C14730,1.0,75.87,328.843583,1500.0,1482.699821
C14731,0.272727,0.0,7094.254317,3000.0,1275.337159
C14732,1.0,366.6,335.625679,2000.0,0.0
C14733,1.0,0.0,462.290269,1200.0,457.757366
C14734,0.857143,750.19,498.643829,2500.0,0.0
C14735,1.0,0.0,702.156272,6000.0,3043.478003
C14736,1.0,2732.66,2548.494077,16500.0,0.0
C14737,1.0,200.0,550.95426,1200.0,0.0
C14738,1.0,0.0,495.667079,2400.0,159.189426
C14739,1.0,431.52,417.892105,7000.0,0.0
C14740,1.0,2421.85,1421.087219,9000.0,0.0
C14741,0.8,387.66,211.00385,1200.0,0.0
C14742,1.0,338.4,384.287358,1000.0,0.0
C14743,1.0,0.0,1914.79158,7000.0,3546.56566
C14744,1.0,2235.12,1489.016246,10500.0,0.0
C14745,1.0,0.0,1623.620841,10500.0,4273.427073
C14746,0.363636,51.16,160.554337,3000.0,0.0
C14747,0.909091,203.08,1309.186831,2000.0,956.776745
C14748,1.0,747.62,306.649908,2500.0,1411.613588
C14749,1.0,0.0,182.533898,3000.0,147.48527
C14750,1.0,62.46,1080.520104,4000.0,1361.312559
C14751,0.727273,1019.0,1274.379409,4500.0,0.0
C14752,1.0,0.0,3810.594316,8000.0,7625.978921
C14753,0.454545,3649.83,209.217046,7500.0,0.0
C14754,0.454545,297.4,595.460601,6000.0,0.0
C14755,0.0,19.25,0.0,4000.0,0.0
C14756,1.0,1461.15,1334.893122,7500.0,0.0
C14757,1.0,80.44,104.97817,2500.0,0.0
C14758,1.0,374.81,5283.297064,7000.0,9917.639168
C14759,1.0,1181.03,1047.448996,4500.0,0.0
C14760,0.727273,784.0,514.650308,10500.0,0.0
C14761,1.0,0.0,259.780798,1500.0,127.321884
C14762,0.818182,1402.4,1262.938606,7200.0,0.0
C14763,0.363636,0.0,3338.597271,1200.0,1161.514855
C14764,1.0,3398.12,9000.706634,3000.0,5608.804955
C14765,0.909091,3916.8,3291.567762,3000.0,107.838419
C14766,0.909091,0.0,6291.189848,10000.0,9687.179224
C14767,1.0,33.4,2508.700414,3700.0,0.0
C14768,1.0,0.0,769.962086,4000.0,1182.596884
C14769,1.0,1293.7,894.932094,1200.0,0.0
C14770,1.0,626.69,786.571498,2500.0,0.0
C14771,0.909091,2607.88,1954.784637,4000.0,73.579253
C14772,1.0,0.0,1383.938805,8000.0,4745.047686
C14773,1.0,0.0,883.943797,1200.0,611.76416
C14774,1.0,1266.03,729.118157,1800.0,0.0
C14775,0.111111,0.0,0.0,2500.0,326.731167
C14776,1.0,393.49,795.860389,600.0,787.215403
C14777,1.0,1384.92,2814.59508,13000.0,18.807602
C14778,0.636364,1115.92,1506.34522,3500.0,54.562891
C14779,0.181818,0.0,9724.871142,2500.0,1864.566564
C14780,1.0,0.0,445.866028,2400.0,1192.786167
C14781,1.0,738.65,899.2372,7500.0,109.368455
C14783,1.0,0.0,1751.449835,1500.0,2773.394382
C14784,1.0,2161.22,1663.048553,5000.0,0.0
C14785,1.0,0.0,1116.896212,7700.0,3354.686368
C14786,1.0,551.93,437.19547,2500.0,0.0
C14787,1.0,0.0,809.451322,5000.0,4021.457424
C14788,1.0,3380.44,5451.794841,3500.0,0.0
C14789,1.0,1146.74,1273.063087,1000.0,0.0
C14790,1.0,248.74,1082.286757,2500.0,1814.147021
C14791,1.0,0.0,877.767833,6500.0,925.72976
C14792,1.0,715.81,694.102974,10000.0,0.0
C14793,1.0,1535.49,778.913464,1000.0,0.0
C14794,0.636364,114.0,123.400772,2700.0,0.0
C14795,1.0,1788.84,40627.59524,18000.0,90.031207
C14796,1.0,461.68,282.328051,4500.0,0.0
C14797,1.0,358.49,479.607061,2500.0,188.234434
C14798,1.0,86.9,253.775702,7500.0,0.0
C14799,1.0,1867.9,2080.403638,6500.0,128.429272
C14800,0.909091,553.36,2515.38256,3000.0,1719.767683
C14802,1.0,1282.2,1407.623536,1200.0,0.0
C14803,1.0,0.0,619.975821,1500.0,272.782072
C14804,0.857143,498.96,414.718951,2500.0,2364.540395
C14805,1.0,1858.33,1934.821016,4500.0,0.0
C14806,0.545455,354.0,4555.965464,16500.0,0.0
C14807,1.0,1296.2,18.125527,1800.0,0.0
C14808,1.0,1456.0,1416.600792,2500.0,0.0
C14809,0.909091,175.0,212.558928,1200.0,0.0
C14810,1.0,0.0,284.731156,1200.0,38.249993
C14811,1.0,450.0,386.571651,1000.0,0.0
C14812,1.0,0.0,3566.140224,1200.0,3393.427055
C14813,1.0,0.0,433.218956,2500.0,838.008227
C14814,1.0,0.0,817.050377,3500.0,759.456509
C14815,1.0,1582.84,565.380786,2500.0,0.0
C14816,1.0,0.0,548.182704,3000.0,1048.972729
C14817,0.181818,27.42,228.417814,1800.0,0.0
C14818,1.0,0.0,426.206835,1200.0,105.877591
C14819,0.454545,0.0,2678.249487,2000.0,1251.696029
C14820,1.0,607.0,466.149713,1200.0,0.0
C14821,0.727273,1027.64,1007.971531,6000.0,0.0
C14822,1.0,0.0,842.814061,1800.0,180.783929
C14823,1.0,70.0,105.954038,1000.0,0.0
C14824,1.0,2196.0,2142.056177,1800.0,0.0
C14825,0.090909,91.26,0.0,3500.0,0.0
C14826,0.666667,480.0,38.770699,1500.0,0.0
C14827,1.0,282.39,722.645708,1000.0,0.0
C14828,0.833333,710.8,364.205524,4900.0,4620.069456
C14829,1.0,0.0,218.648513,1100.0,115.766104
C14830,0.857143,0.0,2104.053736,1500.0,1391.140391
C14831,0.909091,1765.38,1661.464986,9500.0,0.0
C14832,1.0,0.0,3056.718074,1600.0,1622.255801
C14833,0.272727,57.0,164.041195,5000.0,0.0
C14834,1.0,1123.42,4772.462052,4500.0,1992.271699
C14835,1.0,5055.77,4826.844372,1900.0,0.0
C14836,1.0,717.24,4002.194556,18000.0,4718.274895
C14837,1.0,8168.9,7455.296139,16500.0,0.0
C14838,1.0,548.79,3817.151157,3500.0,3075.115015
C14839,1.0,853.0,784.917897,4000.0,999.04114
C14841,1.0,4044.14,6312.820074,6700.0,0.0
C14842,1.0,115.5,446.088328,1200.0,0.0
C14843,1.0,0.0,1419.130675,9500.0,1256.712548
C14844,1.0,345.3,2010.926039,6500.0,3599.222154
C14845,1.0,956.05,915.734963,2500.0,0.0
C14846,1.0,0.0,4930.710131,11500.0,4561.826799
C14847,0.636364,82.85,100.08381,3500.0,0.0
C14848,1.0,248.75,568.025868,6000.0,1016.518185
C14849,1.0,0.0,13956.71873,11500.0,12405.2945
C14850,1.0,400.98,2008.360568,12500.0,259.046858
C14851,1.0,1194.52,2722.095294,6000.0,790.205561
C14852,1.0,0.0,48.739156,1200.0,133.049604
C14853,1.0,0.0,2640.103648,7500.0,3802.386718
C14854,1.0,908.15,4361.679346,3000.0,1008.639756
C14855,1.0,1237.37,833.893431,4500.0,0.0
C14856,1.0,151.92,111.631804,1000.0,0.0
C14857,1.0,64.0,179.083715,2550.0,0.0
C14858,1.0,1002.93,328.446221,4000.0,0.0
C14859,0.545455,0.0,9933.62261,5000.0,2496.721337
C14860,1.0,248.44,219.96077,1200.0,0.0
C14861,0.636364,1277.5,1315.820451,2500.0,0.0
C14862,1.0,290.6,315.279531,2000.0,0.0
C14863,1.0,519.79,642.723631,1200.0,0.0
C14864,0.636364,70.0,464.687342,2500.0,365.228157
C14865,1.0,1282.38,930.179257,11500.0,0.0
C14866,1.0,0.0,1029.476417,11000.0,702.912179
C14867,1.0,0.0,2369.167737,8000.0,1398.39554
C14868,1.0,0.0,1474.388466,7000.0,2399.437045
C14870,1.0,0.0,331.387568,4500.0,1960.264859
C14871,1.0,261.16,230.605229,4000.0,0.0
C14872,0.454545,1147.23,1460.796216,4000.0,0.0
C14873,1.0,0.0,1360.117166,3000.0,844.083928
C14874,0.9,2253.98,1132.237548,9000.0,4161.09715
C14876,1.0,0.0,1746.672526,6500.0,1258.982051
C14877,1.0,189.85,184.60455,3000.0,0.0
C14878,1.0,0.0,1292.534876,6000.0,2338.977761
C14879,0.181818,0.0,1628.657052,1000.0,370.73048
C14880,1.0,3987.01,1423.187576,7500.0,2791.263609
C14881,1.0,0.0,666.186973,6500.0,967.482287
C14882,1.0,626.28,729.334233,3000.0,0.0
C14884,1.0,0.0,327.333462,1000.0,171.920223
C14885,1.0,675.89,2639.956641,12000.0,1521.869211
C14886,1.0,0.0,2132.826323,13000.0,9236.092963
C14887,1.0,13.66,1703.339459,7000.0,0.0
C14888,1.0,5393.36,4173.119357,3000.0,0.0
C14889,1.0,0.0,639.484442,2900.0,270.201463
C14890,1.0,2315.86,3176.971719,4000.0,0.0
C14892,1.0,2650.91,1416.618009,7000.0,0.0
C14894,1.0,3211.86,3198.261943,11000.0,0.0
C14895,0.636364,229.48,392.882251,3050.0,0.0
C14896,0.818182,254.0,248.076679,3000.0,0.0
C14897,1.0,3145.79,995.065501,6000.0,0.0
C14898,0.818182,971.2,1922.505496,1000.0,446.94537
C14899,0.636364,0.0,346.494649,3000.0,1786.070392
C14900,0.454545,98.83,116.299635,7000.0,0.0
C14901,1.0,0.0,206.505212,1200.0,196.616463
C14902,0.545455,4440.8,7150.995346,1500.0,0.0
C14903,0.909091,0.0,720.558343,4000.0,154.550357
C14904,1.0,250.0,4669.193554,10000.0,0.0
C14905,1.0,0.0,224.204359,1200.0,18.510103
C14906,1.0,305.6,2547.923816,16500.0,0.0
C14907,1.0,1315.39,1123.656185,3500.0,0.0
C14908,1.0,433.5,465.466079,9000.0,0.0
C14909,1.0,744.9,449.758817,4000.0,956.424536
C14910,1.0,0.0,528.612762,1800.0,335.056814
C14911,0.181818,368.47,174.470592,2500.0,66.320495
C14912,0.272727,50.0,2074.177677,5500.0,947.140065
C14913,1.0,562.5,987.794574,1500.0,0.0
C14914,1.0,0.0,214.423727,1500.0,363.680545
C14915,0.0,581.0,692.523718,1000.0,0.0
C14916,1.0,0.0,446.251464,1200.0,219.933843
C14917,0.727273,992.88,791.103098,4500.0,0.0
C14918,1.0,4939.1,3952.187547,6000.0,2365.84349
C14919,1.0,74.42,353.250281,700.0,0.0
C14920,0.363636,99.0,196.556706,6000.0,0.0
C14921,1.0,387.0,335.472854,3000.0,0.0
C14922,1.0,0.0,2163.873958,1800.0,617.736537
C14923,0.818182,182.1,255.074373,6000.0,113.918826
C14924,0.9,3648.73,586.67656,7000.0,2034.664095
C14925,1.0,48.78,256.731955,500.0,0.0
C14926,1.0,1468.1,1502.962138,3000.0,0.0
C14927,0.909091,158.24,625.314406,2500.0,2508.932178
C14928,0.363636,25.69,163.352538,4500.0,0.0
C14929,1.0,548.85,381.15677,1200.0,153.665694
C14930,1.0,0.0,2165.252987,12000.0,6163.107978
C14931,0.909091,2754.49,4843.691023,13000.0,3193.924548
C14932,0.818182,230.0,443.364076,1200.0,1099.152158
C14933,0.545455,310.44,2493.243567,4000.0,0.0
C14934,0.333333,0.0,0.0,3000.0,2494.497971
C14935,1.0,349.12,383.414493,2700.0,0.0
C14936,1.0,1536.31,1639.344093,3000.0,0.0
C14937,1.0,0.0,869.193769,3000.0,266.975744
C14938,0.5,225.02,315.246249,10000.0,0.0
C14939,1.0,45.65,303.450157,1000.0,47.786053
C14940,0.181818,242.9,85.290895,1500.0,0.0
C14941,1.0,0.0,1499.401344,6000.0,1172.638871
C14942,1.0,400.19,363.703322,8500.0,0.0
C14943,0.7,33.38,514.002301,1000.0,0.0
C14944,1.0,325.95,290.888289,2400.0,0.0
C14945,0.454545,0.0,243.64342,1200.0,948.380744
C14946,1.0,0.0,1456.274689,4500.0,3516.5482
C14947,1.0,780.0,1338.303471,3000.0,0.0
C14948,1.0,0.0,700.732344,1800.0,413.38083
C14949,1.0,1441.32,1055.392983,6000.0,0.0
C14950,1.0,243.0,529.091477,1200.0,0.0
C14951,1.0,589.59,839.728514,5000.0,0.0
C14952,1.0,0.0,1844.110066,1200.0,499.794103
C14953,1.0,424.76,504.56116,5000.0,0.0
C14954,1.0,2786.08,1399.589495,4500.0,0.0
C14955,1.0,545.34,384.809868,1500.0,0.0
C14956,1.0,337.98,1043.396353,3000.0,198.185224
C14957,0.833333,1078.89,164.080259,5000.0,2081.15215
C14958,1.0,886.56,724.171914,1000.0,0.0
C14959,1.0,830.45,497.263402,6000.0,0.0
C14960,1.0,4079.01,2038.201869,11500.0,0.0
C14961,1.0,540.0,1174.80652,11500.0,527.008867
C14962,1.0,3603.0,2912.826118,6000.0,0.0
C14963,1.0,962.78,402.895757,1000.0,360.154972
C14964,1.0,10903.22,10799.00074,12000.0,0.0
C14965,0.333333,405.93,831.748202,6500.0,0.0
C14966,1.0,627.42,288.225797,2500.0,0.0
C14967,0.909091,190.0,795.189855,1500.0,1496.441591
C14968,1.0,71.52,55.180487,1500.0,0.0
C14969,1.0,0.0,498.592426,2500.0,744.221343
C14970,1.0,0.0,5965.070573,5000.0,4824.425698
C14971,0.571429,0.0,440.939379,1200.0,260.723304
C14972,0.636364,0.0,600.277524,4000.0,2338.86519
C14973,0.636364,92.2,152.592178,3000.0,0.0
C14974,1.0,1321.52,527.949934,4500.0,0.0
C14975,1.0,987.26,1605.098906,6500.0,0.0
C14976,0.545455,2166.56,1969.308069,3000.0,0.0
C14977,0.545455,350.94,1191.823088,5000.0,0.0
C14978,1.0,632.3,606.576346,2000.0,0.0
C14979,1.0,2997.02,2199.48968,7000.0,0.0
C14980,0.909091,0.0,2793.487295,2500.0,4116.968065
C14981,0.363636,456.7,312.287787,1200.0,0.0
C14982,1.0,515.14,281.491353,4500.0,0.0
C14983,1.0,1960.18,2043.814652,3000.0,271.838738
C14984,1.0,11.35,421.348577,1200.0,0.0
C14985,1.0,0.0,578.458133,8000.0,2381.716886
C14986,0.909091,344.75,2026.647785,2500.0,1347.900815
C14987,1.0,308.22,331.111373,2000.0,0.0
C14988,0.818182,335.38,413.920617,3000.0,0.0
C14989,0.636364,272.34,386.322209,1500.0,0.0
C14990,1.0,1562.74,3770.423728,9000.0,1443.200669
C14991,0.727273,1090.0,1015.891727,4500.0,0.0
C14992,1.0,435.04,686.958695,1200.0,0.0
C14993,0.545455,300.0,619.179957,11500.0,0.0
C14994,0.909091,1814.64,1847.959268,4000.0,0.0
C14995,1.0,637.84,888.272466,4500.0,0.0
C14996,1.0,1580.56,3992.8893,2500.0,2703.408056
C14997,1.0,0.0,1033.581612,5500.0,737.652849
C14998,1.0,110.0,228.192095,8000.0,0.0
C15000,1.0,1730.3,2293.371099,2500.0,0.0
C15001,1.0,108.39,56.561603,1500.0,0.0
C15002,1.0,1399.55,471.663042,7500.0,0.0
C15003,1.0,755.14,2284.482833,6500.0,0.0
C15004,0.454545,1591.48,1496.045221,2000.0,0.0
C15005,0.636364,0.0,11508.41333,10000.0,2139.745589
C15006,0.727273,693.89,1954.590955,1500.0,0.0
C15007,0.0,94.5,0.0,1500.0,0.0
C15008,1.0,0.0,1041.187421,4500.0,288.451529
C15009,1.0,78.09,93.718849,4000.0,0.0
C15010,0.545455,321.07,285.785253,3000.0,0.0
C15011,1.0,2073.54,1633.858307,700.0,175.826711
C15012,0.9,0.0,1156.310659,8000.0,7098.892954
C15013,0.363636,130.32,64.34569,1500.0,0.0
C15014,1.0,4492.85,3853.65899,10000.0,0.0
C15015,1.0,0.0,601.740186,2500.0,648.808629
C15016,1.0,1355.77,553.207757,4000.0,929.959753
C15017,0.818182,1553.8,1921.042991,16500.0,0.0
C15018,0.636364,206.69,259.021737,2000.0,0.0
C15019,0.222222,1709.0,5120.550705,2283.333333,0.0
C15020,1.0,469.62,744.854844,4000.0,0.0
C15021,0.272727,149.55,447.377119,5000.0,0.0
C15022,0.545455,152.02,219.445915,1000.0,0.0
C15023,1.0,147.48,137.105608,3000.0,0.0
C15025,1.0,440.57,684.090131,1000.0,0.0
C15026,1.0,281.97,298.808637,1000.0,0.0
C15027,1.0,2317.89,647.118596,5500.0,0.0
C15028,0.363636,448.0,1262.320878,3000.0,0.0
C15029,1.0,329.47,789.269658,1800.0,58.536178
C15030,0.454545,250.0,475.347623,1200.0,0.0
C15031,1.0,146.73,2817.269516,3000.0,3249.377014
C15032,0.818182,552.66,1123.972876,500.0,76.633316
C15033,0.454545,1160.0,1587.607855,7000.0,0.0
C15034,0.909091,0.0,1257.708437,11000.0,939.38774
C15035,0.666667,319.67,103.198108,7500.0,0.0
C15036,1.0,2148.34,1951.521978,5000.0,0.0
C15037,1.0,1506.92,1567.278435,2500.0,0.0
C15038,1.0,0.0,1275.071841,1500.0,1385.126221
C15039,1.0,677.68,809.678399,3000.0,0.0
C15040,1.0,2529.64,2334.314811,7500.0,0.0
C15041,0.9,4569.65,5772.813158,30000.0,3883.517967
C15042,0.909091,2061.48,1937.914753,8500.0,0.0
C15043,1.0,198.96,2337.875284,11000.0,7019.083751
C15044,1.0,0.0,803.519921,9700.0,1848.691278
C15045,1.0,0.0,560.883507,4000.0,303.822585
C15046,0.857143,462.33,514.839542,1200.0,1065.754951
C15047,1.0,5967.42,3012.483841,11500.0,0.0
C15048,1.0,483.4,394.907752,2000.0,1288.83283
C15049,1.0,1606.51,1844.561564,1000.0,0.0
C15050,1.0,0.0,692.136868,3500.0,591.246114
C15051,0.727273,408.59,2095.952073,2500.0,0.0
C15052,0.857143,0.0,290.690807,2000.0,1817.843113
C15054,1.0,1697.15,1161.146904,7500.0,0.0
C15055,0.272727,0.0,101.7826,3000.0,928.309409
C15056,1.0,2894.04,1302.79339,20000.0,1386.851165
C15057,1.0,534.26,3007.94197,16000.0,0.0
C15058,1.0,3220.25,448.564207,5500.0,2367.006699
C15059,1.0,266.0,284.966485,1500.0,168.514165
C15060,1.0,0.0,653.211583,6500.0,872.861808
C15061,1.0,315.0,294.181491,1000.0,0.0
C15062,0.909091,1433.99,1363.134203,4000.0,0.0
C15063,1.0,0.0,936.856845,3000.0,500.665069
C15064,1.0,1324.82,610.477936,6000.0,914.684674
C15065,0.909091,84.0,474.054081,2000.0,259.105418
C15067,0.636364,377.62,548.900318,2500.0,0.0
C15068,0.454545,328.1,437.845434,6500.0,0.0
C15069,0.272727,60.0,250.155585,6000.0,0.0
C15070,0.363636,246.29,149.886496,500.0,0.0
C15071,0.363636,281.7,401.455848,7500.0,0.0
C15073,0.909091,0.0,6049.990217,8000.0,4697.170219
C15074,1.0,839.65,740.325412,4000.0,96.764357
C15075,1.0,0.0,607.215424,2500.0,1285.834671
C15076,0.0,265.76,288.141157,1500.0,0.0
C15077,0.818182,59.8,98.211239,500.0,0.0
C15078,1.0,231.41,107.242408,2500.0,0.0
C15079,1.0,480.0,113.970639,1000.0,416.566286
C15080,0.0,0.0,2437.932505,500.0,253.887233
C15081,1.0,0.0,27.832777,1200.0,1106.360593
C15082,1.0,0.0,244.853194,3500.0,3087.004701
C15083,0.727273,62.53,1637.518241,1700.0,0.0
C15084,1.0,594.88,732.79341,9000.0,3281.891728
C15085,0.454545,1489.28,1858.087268,3500.0,0.0
C15086,1.0,1352.52,782.875155,10000.0,0.0
C15087,1.0,0.0,1161.817205,4500.0,2887.013513
C15088,1.0,0.0,292.271318,2100.0,38.930597
C15089,1.0,4164.14,3958.926162,4000.0,0.0
C15090,1.0,183.6,141.055898,1500.0,0.0
C15091,0.888889,0.0,1450.04403,3000.0,2222.768202
C15092,1.0,0.0,180.865117,3000.0,1865.808018
C15093,0.181818,159.6,966.963956,4500.0,879.373487
C15094,1.0,0.0,576.243687,1500.0,371.667107
C15095,1.0,37.3,164.343581,1000.0,0.0
C15096,0.636364,0.0,511.341658,500.0,575.797773
C15097,0.909091,232.45,243.407128,1800.0,0.0
C15098,1.0,4760.11,3632.719723,4000.0,19.930337
C15099,1.0,1469.66,4047.049777,3000.0,2150.272488
C15100,1.0,832.7,265.237605,4000.0,757.375098
C15101,0.818182,99.8,3497.925485,3000.0,3445.51955
C15102,0.090909,45.87,89.700598,3000.0,0.0
C15103,0.909091,341.45,361.47312,5000.0,0.0
C15104,1.0,2893.57,2567.609796,10000.0,0.0
C15105,1.0,177.62,577.131439,4000.0,1831.115496
C15106,0.545455,125.0,155.940858,1500.0,0.0
C15107,0.272727,0.0,109.424145,1800.0,1529.395551
C15108,0.545455,588.02,1596.674994,7000.0,0.0
C15109,0.818182,250.0,282.556704,1000.0,0.0
C15110,0.181818,26.49,78.573329,7500.0,0.0
C15111,1.0,60.82,856.196277,3500.0,2361.473149
C15112,1.0,0.0,239.847051,600.0,36.998782
C15113,0.181818,300.0,368.807294,4000.0,0.0
C15114,1.0,792.68,697.332323,3500.0,446.493825
C15115,1.0,1093.0,1226.547045,7500.0,247.199642
C15116,1.0,0.0,3005.016513,12000.0,4933.666708
C15117,1.0,209.1,443.628394,1800.0,0.0
C15118,1.0,2884.42,1355.527973,4500.0,0.0
C15121,1.0,371.16,205.804949,2000.0,0.0
C15122,1.0,5683.71,4752.379612,3000.0,0.0
C15123,1.0,790.8,1325.639966,5000.0,5001.962631
C15124,1.0,303.03,1512.770602,3000.0,0.0
C15125,1.0,2435.21,2024.009974,7500.0,0.0
C15126,0.25,0.0,1272.269385,1500.0,892.941422
C15127,0.818182,1262.28,1350.541585,10500.0,0.0
C15128,0.909091,0.0,175.911508,3000.0,182.143966
C15129,0.272727,88.04,553.411253,1500.0,0.0
C15130,1.0,0.0,495.398338,3000.0,2774.385866
C15131,1.0,525.0,1500.456687,1000.0,0.0
C15132,1.0,117.23,1200.321938,8000.0,2746.430467
C15133,1.0,692.52,1848.537683,3000.0,637.084199
C15134,1.0,630.0,373.891965,1000.0,0.0
C15135,1.0,0.0,916.384302,4000.0,182.513182
C15136,1.0,0.0,9836.835644,10500.0,12527.49129
C15137,1.0,1865.55,676.956491,3000.0,583.31815
C15138,1.0,1013.61,739.761292,2500.0,0.0
C15139,0.909091,2598.51,2209.410409,16000.0,0.0
C15140,1.0,1004.9,2697.139893,2500.0,0.0
C15141,1.0,745.48,0.0,2500.0,0.0
C15142,1.0,4124.81,3235.222635,6500.0,0.0
C15143,0.181818,95.0,547.880399,4000.0,0.0
C15144,1.0,233.35,599.388563,14000.0,0.0
C15145,1.0,495.0,5434.899642,5500.0,4815.406969
C15146,1.0,2951.93,1069.094662,8000.0,0.0
C15147,1.0,1029.29,1393.630631,6500.0,0.0
C15148,0.0,66.75,0.0,4000.0,0.0
C15149,0.909091,95.59,186.546816,4500.0,0.0
C15150,0.727273,413.31,475.939508,6000.0,0.0
C15151,1.0,2400.71,3911.840079,11500.0,1815.313783
C15152,1.0,0.0,2232.66712,4000.0,2322.566457
C15153,1.0,139.5,877.494612,1200.0,0.0
C15154,1.0,1342.51,1089.226019,8500.0,0.0
C15155,1.0,1241.4,848.624102,11000.0,0.0
C15156,1.0,0.0,250.588485,2500.0,463.287959
C15157,1.0,1331.0,4571.887377,12500.0,0.0
C15158,0.636364,0.0,8328.730628,6500.0,308.497698
C15159,1.0,9007.67,5528.180381,15000.0,0.0
C15160,1.0,0.0,1188.602797,7500.0,305.985578
C15161,1.0,779.7,775.601851,9000.0,0.0
C15162,0.833333,171.0,152.51735,1500.0,0.0
C15163,1.0,2143.73,1031.151095,12500.0,146.547709
C15164,1.0,3637.75,8754.779769,7000.0,6419.421654
C15165,0.272727,699.0,69.941439,1800.0,0.0
C15166,1.0,0.0,107.916464,1200.0,967.59402
C15167,1.0,333.28,1234.809537,5000.0,77.956377
C15168,1.0,1970.49,1643.812227,12000.0,0.0
C15169,1.0,2814.23,1150.696529,7500.0,0.0
C15170,0.181818,250.0,1401.222628,2000.0,0.0
C15171,1.0,132.0,267.057792,2500.0,0.0
C15172,1.0,1430.0,4032.106936,1500.0,2091.07342
C15173,1.0,27.16,507.240956,5000.0,2692.777044
C15174,1.0,39.8,1809.711855,8000.0,3907.706693
C15175,0.857143,108.84,69.973565,1500.0,0.0
C15177,1.0,0.0,1481.809323,1200.0,2426.830138
C15178,0.909091,0.0,2245.358858,9000.0,1894.377727
C15179,0.875,1267.0,1263.464175,2500.0,0.0
C15180,1.0,270.0,3434.362444,6000.0,2592.263468
C15181,1.0,4392.05,4076.914448,6000.0,0.0
C15182,0.818182,0.0,1892.507498,1500.0,857.720875
C15183,1.0,110.68,0.0,4000.0,0.0
C15184,1.0,119.34,2545.222796,1200.0,2563.324769
C15185,1.0,1862.96,954.962296,4400.0,0.0
C15186,1.0,1864.79,1617.884909,3000.0,0.0
C15187,1.0,0.0,1809.765794,3000.0,3912.041656
C15188,1.0,2825.85,2137.437449,10000.0,0.0
C15189,1.0,0.0,397.461163,1500.0,395.725602
C15190,1.0,9586.1,8906.373361,12000.0,0.0
C15191,1.0,1105.92,1105.854643,2500.0,0.0
C15192,0.909091,405.0,586.551078,7000.0,0.0
C15193,1.0,1778.76,1303.254323,7000.0,0.0
C15194,1.0,103.27,326.649398,2500.0,475.467016
C15195,1.0,333.54,867.233681,2000.0,2738.946605
C15196,1.0,9228.97,2139.278062,9400.0,0.0
C15197,1.0,89.58,71.641741,1500.0,0.0
C15198,1.0,199.56,1558.673423,3000.0,0.0
C15199,1.0,20.0,278.265172,2000.0,197.024597
C15200,1.0,266.64,1172.975952,3500.0,95.285453
C15201,1.0,279.71,8627.985927,5000.0,9337.271222
C15202,0.454545,499.0,526.368079,1500.0,0.0
C15203,1.0,0.0,1290.753615,10500.0,10507.87257
C15204,1.0,0.0,514.124193,1500.0,244.036318
C15206,1.0,422.24,280.83786,3000.0,0.0
C15207,1.0,1389.94,1356.270465,1300.0,0.0
C15208,1.0,1455.68,1330.92776,500.0,0.0
C15209,1.0,0.0,1860.536797,1000.0,1880.659305
C15210,0.375,542.34,387.944071,2700.0,0.0
C15211,1.0,0.0,934.137744,7500.0,4505.063338
C15212,0.636364,0.0,4992.302341,4500.0,4310.221199
C15213,1.0,327.94,188.683162,5000.0,0.0
C15214,0.909091,1216.7,788.58998,5000.0,0.0
C15215,1.0,553.7,467.131192,1000.0,0.0
C15216,0.545455,220.48,302.180025,5000.0,0.0
C15217,0.909091,431.93,1089.402716,4000.0,0.0
C15218,0.636364,1209.56,6831.656434,12500.0,0.0
C15219,0.818182,772.46,770.916661,4000.0,0.0
C15220,0.181818,0.0,7142.732735,1200.0,1045.066588
C15221,1.0,2126.81,1998.999896,7000.0,0.0
C15222,1.0,0.0,207.448103,3000.0,1539.285222
C15223,1.0,1085.16,469.114905,1000.0,0.0
C15224,0.727273,130.5,176.874316,1500.0,0.0
C15225,0.2,114.0,1081.831337,2000.0,0.0
C15226,1.0,0.0,2118.553043,5400.0,4604.425401
C15227,0.909091,483.65,1497.949644,6000.0,0.0
C15228,1.0,0.0,328.825762,1800.0,615.715834
C15229,1.0,9249.73,8716.674684,9000.0,0.0
C15230,1.0,1848.24,1239.278015,3400.0,0.0
C15232,0.909091,3882.65,3823.141055,3500.0,2101.942774
C15233,1.0,3588.13,4923.193295,6700.0,0.0
C15234,1.0,750.78,1080.501526,1200.0,18.531069
C15235,0.909091,2972.92,3753.091608,1200.0,0.0
C15236,1.0,0.0,436.226459,1500.0,218.234292
C15237,0.909091,1586.6,1577.161232,2500.0,110.671623
C15239,1.0,3729.35,1550.474014,2500.0,536.658419
C15240,1.0,545.68,1097.963345,6500.0,0.0
C15241,0.454545,0.0,163.85665,1200.0,1091.832836
C15242,1.0,0.0,287.777315,1800.0,129.421992
C15243,1.0,824.61,314.512747,4000.0,0.0
C15244,0.181818,64.69,372.572278,10500.0,0.0
C15245,0.181818,69.0,92.031894,2000.0,0.0
C15246,1.0,79.62,7058.832194,9500.0,5457.123658
C15247,1.0,0.0,272.177301,1200.0,99.315429
C15248,0.363636,150.0,119.468878,1600.0,0.0
C15249,1.0,15.8,1542.583506,7000.0,0.0
